Core, 0
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_stddev,         2.83
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_total_mean,         2.93
UOP_CACHE_FT_INSERT_SUCCEEDED_ON_PATH_total_stddev,         2.83

UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_count,             0
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_pct,        0.000
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_total_count,             0
UOP_CACHE_FT_INSERT_FAILED_INST_TOO_BIG_OFF_PATH_total_pct,        0.000

UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_count,             0
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_pct,        0.000
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_total_count,             0
UOP_CACHE_FT_INSERT_FAILED_FT_TOO_BIG_OFF_PATH_total_pct,        0.000

UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_OFF_PATH_count,           677
UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_OFF_PATH_pct,        8.923
UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_OFF_PATH_total_count,          1456
UOP_CACHE_FT_INSERT_CONFLICTED_SHORT_REUSE_OFF_PATH_total_pct,        9.682

UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_count,          6910
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_pct,       91.077
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_total_count,         13582
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_total_pct,       90.318
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_sum_count,          7587
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_sum_pct,      100.000
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_sum_total_count,         15038
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_sum_total_pct,      100.000
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_mean,         2.91
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_stddev,         2.79
UOP_CACHE_FT_INSERT_SUCCEEDED_OFF_PATH_total_mean,         2.90
